"FERİKÖY STADI","29 Kasım 2015 Pazar","12:30 ","YENİŞEHİR - CFS BAĞCILAR","1.AL.","4.GRUP","KADİR CENGİZ","MEHMET YİĞİT","ALİ CAN ALBAYRAK"
"FERİKÖY STADI","29 Kasım 2015 Pazar","14:30 ","FERİKÖY - ZARA EKİNLİ","S.AL.","8.GRUP","CİHAN ATAŞ","GÜRCAN ÇALIŞKAN","DENİZ CANER ÖZARAL"
"FLORYA METİN OKTAY SAHASI","29 Kasım 2015 Pazar","11:30 ","GALATASARAY A.Ş. - KASIMPAŞA",NULL,"Coca Cola El","HAKAN KARABURUNOĞLU","SEMİH KOCA","DOĞANCAN MERCAN"
"FLORYA METİN OKTAY SAHASI","29 Kasım 2015 Pazar","14:00 ","GALATASARAY A.Ş. - ESKİŞEHİRSPOR",NULL,"CocaCola Eli","KEMAL KÜÇÜKUYSAL","GÖKHAN ÇIĞRIKÇI","RAMAZAN ŞAHAN"
"GAZİ MAHALLESİ SAHASI","29 Kasım 2015 Pazar","14:30 ","GAZİ MAHALLESİ - ŞİRİNEVLER","U-17","17.GRUP","CAFER ŞENEL","EMRE BAYRAKTAR","ALİ KARABULUT"
"GÖKTÜRK SAHASI","29 Kasım 2015 Pazar","12:00 ","GÖKTÜRKSPOR - İSTANBUL BARIŞSPOR","U-17","7.GRUP","ALİ YILMAZ","ENES KALYONCU","HÜSNÜ YELKEN"
"GÖKTÜRK SAHASI","29 Kasım 2015 Pazar","14:30 ","GÖKTÜRKSPOR - ASLANTEPE","1.AL.","4.GRUP","SERCAN YALÇIN (AVR)","ENES KALYONCU","HÜSNÜ YELKEN"
"GÜNGÖREN BLD. GÜNEŞTEPE SAHASI","29 Kasım 2015 Pazar","09:00 ","HAZNEDAR ÇETİNKAYA - ABİDEİ HÜRRİYET","U-15","20.GRUP","KEMAL DUYAR","MUSTAFA YILMAZ","FERHAT KURNE"
"GÜNGÖREN BLD. GÜNEŞTEPE SAHASI","29 Kasım 2015 Pazar","10:45 ","HAZNEDAR İD.OCAĞI - SÖĞÜTLÜÇEŞME","U-15","16.GRUP","MUSTAFA YILMAZ","KEMAL DUYAR","FERHAT KURNE"
"GÜNGÖREN BLD. GÜNEŞTEPE SAHASI","29 Kasım 2015 Pazar","12:30 ","HAZNEDAR - ÇAYIRGÜCÜ","U-17","13.GRUP","ENES ERDOĞAN","AHMET DELİAHMETOĞLU","METE BAYDAK"
"GÜNGÖREN BLD. GÜNEŞTEPE SAHASI","29 Kasım 2015 Pazar","14:30 ","GÜNEŞTEPE - GÖKTÜRK SARAYSPOR","U-17","29.GRUP","TAYFUN YURDAKUL","AHMET DELİAHMETOĞLU","METE BAYDAK"
"HALKALI ETAP STADI","29 Kasım 2015 Pazar","09:00 ","İSTANBUL DEMİR - BAĞCILAR EĞİTİM","U-17","5.GRUP","VOLKAN GÜNDOĞDU","GÖKHAN YILMAZ","İBRAHİM ENES UZUN"
"HALKALI ETAP STADI","29 Kasım 2015 Pazar","10:45 ","KÜÇÜKÇEKMECE İ.Y. - BEŞTELSİZ","U-17","27.GRUP","GÖKHAN YILMAZ","VOLKAN GÜNDOĞDU","İBRAHİM ENES UZUN"
"HALKALI ETAP STADI","29 Kasım 2015 Pazar","12:30 ","SÖĞÜTLÜÇEŞME BİRLİK - YILDIRIMBOSNA","U-15","22.GRUP","ÖZGÜR KORKMAZ","İSMAİL ALTUN","İBRAHİM ENES UZUN"
"HALKALI ETAP STADI","29 Kasım 2015 Pazar","14:30 ","BEZİRGANBAHÇE - TEPEBAĞ KÜLTÜR","1.AL.","4.GRUP","HALİL ÜSTÜN","ÖZGÜR KORKMAZ","İSMAİL ALTUN"
"KÜÇÜKÇEKMECE İDMANYURDU HALKALI TESİSLERİ","29 Kasım 2015 Pazar","15:00 ","ÖZ YARIMBURGAZ - İSTANBUL BULANCAK","U-12","6.GRUP","İBRAHİM DOĞRU",NULL,NULL
"KÜÇÜKÇEKMECE İDMANYURDU HALKALI TESİSLERİ","29 Kasım 2015 Pazar","16:00 ","İKİTELLİ - GÜNEŞLİ","U-12","6.GRUP","İBRAHİM DOĞRU",NULL,NULL
"İ.T.Ü. STADYUMU (AYAZAĞA KAMPÜSÜ)","29 Kasım 2015 Pazar","14:00 ","İ.T.Ü. - BAĞCILAR G.GÜCÜ","1.AL.","6.GRUP","MERT KOR","HAKAN TALANAY","ALİCAN UZ"
"K.ÇEKMECE BLD. YEŞİLOVA KEMAL AKTAŞ STADI","29 Kasım 2015 Pazar","09:00 ","KOSOVA GÜÇSPOR - FİŞEKSPOR","U-15","12.GRUP","ERGİN EMİN YÜKSEL","İLHAN YELMER","HACI BİLEN"
"K.ÇEKMECE BLD. YEŞİLOVA KEMAL AKTAŞ STADI","29 Kasım 2015 Pazar","10:45 ","İSTANBUL TRABZON - BEŞYÜZEVLER","U-17","21.GRUP","ERTUĞRUL CEBE","ERGİN EMİN YÜKSEL","HACI BİLEN"
"K.ÇEKMECE BLD. YEŞİLOVA KEMAL AKTAŞ STADI","29 Kasım 2015 Pazar","12:30 ","İST.SEFAKÖY İ.E.S. - MANAVGAT İ.E.N.G.","SSL","SSL","TOLGA MUSTAFA KANARYA","TAYYAR BURAK DURMUŞ","MEHMET LATİF EKMEN"
"K.ÇEKMECE BLD. YEŞİLOVA KEMAL AKTAŞ STADI","29 Kasım 2015 Pazar","14:30 ","İSTANBULSPOR KULÜBÜ - OSMANİYE İSTİKLAL","S.AL.","4.GRUP","TANJU MOLLAOĞLU","AYKUT ÜŞENTİ","MUSTAFA OĞUZ TEKATLI"
"KAĞITHANE BELEDİYESİ HASBAHÇE SAHASI","29 Kasım 2015 Pazar","09:00 ","KAĞITHANE ÇAĞLAYAN - İFA","U-17","23.GRUP","KUTSAL GURBETCİ","İSLAM TUĞRUL YILDIRIM","İLKEM ERUL"
"KAĞITHANE BELEDİYESİ HASBAHÇE SAHASI","29 Kasım 2015 Pazar","10:45 ","ŞİRİNTEPE - GÜZELHİSAR","U-15","8.GRUP","CEM BARAN","ERSİN DEDE","İLKEM ERUL"
"KAĞITHANE BELEDİYESİ HASBAHÇE SAHASI","29 Kasım 2015 Pazar","12:30 ","GÜRSELSPOR - YILDIZTABYA","U-15","18.GRUP","ERSİN DEDE","CEM BARAN","HALİL BÜYÜKPINAR"
"KAĞITHANE BLD. MEHDİ SANCAK SAHASI","29 Kasım 2015 Pazar","09:00 ","İST.BAYBURT - ZARA EKİNLİ","U-15","16.GRUP","OĞUZ KAAN IŞIK","ADNAN ERZEN","BURAK TOLGA AYDINOĞLU"
"KAĞITHANE BLD. MEHDİ SANCAK SAHASI","29 Kasım 2015 Pazar","10:45 ","İSTANBUL GÜMÜŞHANE - KÜÇÜKÇEKMECE","U-15","6.GRUP","ADNAN ERZEN","AYHAN AKDENİZ","BURAK TOLGA AYDINOĞLU"
"KAĞITHANE BLD. MEHDİ SANCAK SAHASI","29 Kasım 2015 Pazar","12:30 ","SANAYİ MAHALLESİ - AYAZAĞA ESEN","U-17","25.GRUP","ATIF ÖMER ÜÇGÜL","FURKAN ÇELİK","ALİ DEMİRCAN"
"KAĞITHANE BLD. MEHDİ SANCAK SAHASI","29 Kasım 2015 Pazar","14:30 ","SEYRANTEPE YEŞİLCE - AMBARLI IŞIK","U-17","25.GRUP","FURKAN ÇELİK","ATIF ÖMER ÜÇGÜL","ALİ DEMİRCAN"
"KAĞITHANE BLD. MEHMET AKİF ERSOY SAHASI","29 Kasım 2015 Pazar","10:45 ","ÖRNEKTEPE - YENİ LEVENT KONAKLAR","U-15","18.GRUP","HAKAN AKSU","BARIŞ MARANGOZ","GÖKTUĞ HAZAR EREL"
"KAĞITHANE BLD. MEHMET AKİF ERSOY SAHASI","29 Kasım 2015 Pazar","12:30 ","GERÇEK KUZEY - AKŞEMSETTİN","U-17","29.GRUP","HAKAN YILMAZ","BARIŞ MARANGOZ","GÖKTUĞ HAZAR EREL"
"KAĞITHANE BLD. MEHMET AKİF ERSOY SAHASI","29 Kasım 2015 Pazar","14:30 ","ÖRNEKTEPE - YEDİKULE","1.AL.","6.GRUP","MEHMET TAŞTEKİN","ATAKAN YILMAZ","ALİ KABA"
"KAĞITHANE BLD. NURTEPE SUNİ ÇİM STADI","29 Kasım 2015 Pazar","10:45 ","KUŞTEPE - GÜNYAMAÇ","U-17","27.GRUP","GÖKHAN GÜREL","TOLGA BURHAN SÖNMEZ","FATİH BÖLÜKBAŞI"
"KAĞITHANE BLD. NURTEPE SUNİ ÇİM STADI","29 Kasım 2015 Pazar","12:30 ","İKİNCİ NESİL - DAMLASPOR","U-17","17.GRUP","BURHAN SARICA","TOLGA BURHAN SÖNMEZ","FATİH BÖLÜKBAŞI"
"KAĞITHANE BLD. NURTEPE SUNİ ÇİM STADI","29 Kasım 2015 Pazar","14:30 ","NURTEPE GÜNEYYILDIZI - MAHMUTBEY","1.AL.","12.GRUP","SAMET TÜKENMEZ","TOLGA BURHAN SÖNMEZ","FATİH BÖLÜKBAŞI"
"KAĞITHANE BLD. SADABAD SAHASI","29 Kasım 2015 Pazar","10:45 ","ASLANORDU GENÇLİK - KANARYA","U-15","20.GRUP","CÜNEYT YILMAZ AKASYALI","ERKAN CANBAZ","UMUTCAN AYAZ"
"KAĞITHANE BLD. SADABAD SAHASI","29 Kasım 2015 Pazar","12:30 ","ASLANTEPE - YENİKÖY","U-15","18.GRUP","ERKAN CANBAZ","CÜNEYT YILMAZ AKASYALI","UMUTCAN AYAZ"
"KAĞITHANE BLD. SEYRANTEPE STADI","29 Kasım 2015 Pazar","11:00 ","FATİH SULTAN MEHMET - MAHMUTBEY","U-15","18.GRUP","HACI ALİ AKBULUT","İSLAM SOYDAŞ","KADİR MUTLU"
"KAĞITHANE BLD. SEYRANTEPE STADI","29 Kasım 2015 Pazar","12:30 ","SEYRANTEPE OF - TUNASPOR","U-15","22.GRUP","İSLAM SOYDAŞ","KADİR MUTLU","HACI ALİ AKBULUT"
"KAĞITHANE BLD. SEYRANTEPE STADI","29 Kasım 2015 Pazar","14:30 ","ÇELİKTEPE - KOCAMUSTAFAPAŞA","U-15","10.GRUP","KADİR MUTLU","HACI ALİ AKBULUT","İSLAM SOYDAŞ"
"KAĞITHANE BLD. YAHYA KEMAL SAHASI","29 Kasım 2015 Pazar","09:00 ","HÜR.GÜCÜ - NURTEPE GÜNEYYILDIZI","U-12","12.GRUP","RAMAZAN ORDU",NULL,NULL
"KAĞITHANE BLD. YAHYA KEMAL SAHASI","29 Kasım 2015 Pazar","10:00 ","YAHYA KEMAL - SEYRANTEPE OF","U-12","12.GRUP","RAMAZAN ORDU",NULL,NULL
"KAĞITHANE BLD. YAHYA KEMAL SAHASI","29 Kasım 2015 Pazar","11:00 ","YENİ ORTABAYIR - GÜRSELSPOR","U-12","12.GRUP","RAMAZAN ORDU",NULL,NULL
"KAĞITHANE BLD. YAHYA KEMAL SAHASI","29 Kasım 2015 Pazar","12:00 ","ŞİRİNTEPE - SEYRANTEPE YEŞİLCE","U-12","12.GRUP","SUAT ÜSTÜNDAĞ",NULL,NULL
"KAĞITHANE BLD. YAHYA KEMAL SAHASI","29 Kasım 2015 Pazar","13:00 ","İST.BAYBURT - NURTEPE","U-12","12.GRUP","SUAT ÜSTÜNDAĞ",NULL,NULL
"KAĞITHANE BLD. YAHYA KEMAL SAHASI","29 Kasım 2015 Pazar","14:00 ","KAĞITHANE ÇAĞLAYAN - ÖRNEKTEPE","U-12","12.GRUP","SUAT ÜSTÜNDAĞ",NULL,NULL
"KANARYA SAHASI","29 Kasım 2015 Pazar","09:00 ","HALKALI ÇAMLIKALTI - GÜLTEPE ÖZGENÇLİK","U-17","19.GRUP","MURAT ÇEBİ","EROL KURT","GÜRKAN ILGAZCAN"
"KANARYA SAHASI","29 Kasım 2015 Pazar","10:45 ","ÖZ YARIMBURGAZ - BAHÇELİEVLER İ.Y.","U-15","8.GRUP","EROL KURT","MURAT ÇEBİ","GÜRKAN ILGAZCAN"
"KANARYA SAHASI","29 Kasım 2015 Pazar","12:30 ","KANARYA AZİM - TALATPAŞA","1.AL.","6.GRUP","VEYSEL KARATAPAN","MAİL YILMAZ","ERKAN AYKURT"
"KANARYA SAHASI","29 Kasım 2015 Pazar","14:30 ","KANARYA - YAHYA KEMAL","1.AL.","10.GRUP","SERHAT SEROL TURHAN","MAİL YILMAZ","ERKAN AYKURT"
"KARADENİZ TEKİN KÜÇÜKALİ STADI","29 Kasım 2015 Pazar","10:45 ","KARTALTEPE - EYÜP ÇIRÇIR İMAR","U-15","4.GRUP","ERAY AKSOY","HARUN YILMAZ","BATUHAN KAVLAK"
"KARADENİZ TEKİN KÜÇÜKALİ STADI","29 Kasım 2015 Pazar","12:30 ","BAYRAMPAŞA TEKNİK - SULTANGAZİ SULTANÇİFTLİĞİ","U-17","5.GRUP","UĞUR ÖZTÜRK","HARUN YILMAZ","BATUHAN KAVLAK"
"KARADENİZ TEKİN KÜÇÜKALİ STADI","29 Kasım 2015 Pazar","14:30 ","CEVATPAŞA - BAĞCILAR İ.Y.CEMSPOR","1.AL.","8.GRUP","CANER EREN","MUHARREM EGEMEN GÜRSES","EREN TUR"
"KAZIM KARABEKİR STADI","29 Kasım 2015 Pazar","09:00 ","ŞAFAK 76 - GEDİKPAŞA","U-17","9.GRUP","ERSEN ÇANK","UFUK TANRIKULU","ZEKERİYA ÖZTÜRK"
"KAZIM KARABEKİR STADI","29 Kasım 2015 Pazar","10:45 ","B.EVLER FUTBOL ATLETİK - TAKSİM","U-15","6.GRUP","UFUK TANRIKULU","ERSEN ÇANK","ZEKERİYA ÖZTÜRK"
"KAZIM KARABEKİR STADI","29 Kasım 2015 Pazar","12:30 ","ÇANKIRI MARUF SPOR - HALİLRIFATPAŞA","U-17","17.GRUP","MUHAMMED ALPER ÜÇTEPE","BÜŞRA ÇETİN","YÜKSEL BÜYÜKTANIR"
"KAZIM KARABEKİR STADI","29 Kasım 2015 Pazar","14:30 ","ALTINOVA - OSMANİYE İSTİKLAL","U-15","20.GRUP","ANIL FISTIKÇI","BÜŞRA ÇETİN","YÜKSEL BÜYÜKTANIR"
"KASIMPAŞA KEMERBURGAZ SENTETİK SAHA","29 Kasım 2015 Pazar","11:00 ","KASIMPAŞA - KEMER FK","U-12","10.GRUP","KAYHAN HAZIROĞLU",NULL,NULL
"KASIMPAŞA KEMERBURGAZ SENTETİK SAHA","29 Kasım 2015 Pazar","14:00 ","KASIMPAŞA - BURSASPOR",NULL,"CocaCola Eli","BAHADIR YILMAZ","KAYHAN HAZIROĞLU","ELİF TİRYAKİ"
"KEMERBURGAZ ŞEHİT OSMAN YUMUK TESİSLERİ","29 Kasım 2015 Pazar","13:00 ","EYÜPSPOR - YEŞİL BURSA A.Ş.",NULL,"Coca-Cola U1","BURAK HÜMMET","KEMAL ÇAKMAK","SERKAN SARISOY"
"KOCASİNAN SAHASI","29 Kasım 2015 Pazar","09:00 ","YENİBOSNA - ESENYURT ACAR","U-15","6.GRUP","MAHMUT ERKİN KARGIN","ADEM ARGIN","KUDRET DOĞAN"
"KOCASİNAN SAHASI","29 Kasım 2015 Pazar","10:45 ","ŞİRİNEVLER - İSTANBUL GİRESUN","1.AL.","8.GRUP","OLCAY OKUYUCU","HALİL DEMİREL","KUDRET DOĞAN"
"KOCASİNAN SAHASI","29 Kasım 2015 Pazar","12:30 ","BAHÇELİEVLER OLİMPİK - DENİZKÖŞKLER","1.AL.","10.GRUP","ADEM YALÇIN","HALİL DEMİREL","KAANHAN ARGÜT"
"KOCASİNAN SAHASI","29 Kasım 2015 Pazar","14:30 ","KOCASİNAN - ŞAFAK 76","S.AL.","6.GRUP","MEHMET TÜRKMEN","BURAK MENTEŞE","SEFA COŞKUN"
"KÜÇÜKÇEKMECE METİN OKTAY STADI","29 Kasım 2015 Pazar","12:00 ","İSTANBUL SİNOP - IRMAKSPOR","U-15","14.GRUP","KEMAL DOĞAN","ERMAN BEYHAN","MUHAMMED EŞ"
"KÜÇÜKÇEKMECE METİN OKTAY STADI","29 Kasım 2015 Pazar","14:30 ","İSTANBUL SİNOP - ALBAYRAK","S.AL.","4.GRUP","MUSTAFA CAN ESEN","SAMET KURT","UĞUR ELMAS"
"KÜÇÜKKÖY STADI","29 Kasım 2015 Pazar","10:45 ","CEYLANSPOR - KÜÇÜK AYASOFYA","1.AL.","4.GRUP","YUSUF ÖZDEMİR","OSMAN ŞEN","MUHARREM EGEMEN GÜRSES"
"KÜÇÜKKÖY STADI","29 Kasım 2015 Pazar","12:30 ","KÜÇÜKKÖY - ÜÇYÜZLÜ","U-15","4.GRUP","MUHAMMED OĞULCAN MALKOÇ","FURKAN KUŞÇUOĞLU","MUHARREM EGEMEN GÜRSES"
"KÜÇÜKKÖY STADI","29 Kasım 2015 Pazar","14:30 ","KÜÇÜKKÖY - ŞAFAKSPOR","S.AL.","6.GRUP","YALÇIN TAŞKINFURAT","OZAN KABAL","ÖMER KİBİROĞLU"
"MERKEZEFENDİ STADI","29 Kasım 2015 Pazar","09:00 ","TEPEBAĞ KÜLTÜR - SULTANGÜCÜ","U-15","4.GRUP","OĞUZ FAZLI","VOLKAN AYNA","ERMAN BEYHAN"
"MERKEZEFENDİ STADI","29 Kasım 2015 Pazar","10:45 ","BATI TRAKYA - YILDIZ KANARYALAR","U-15","14.GRUP","VOLKAN AYNA","OĞUZ FAZLI","ERMAN BEYHAN"
"MERKEZEFENDİ STADI","29 Kasım 2015 Pazar","12:30 ","ÖZ TRABZONLULAR - ÇAMLICASPOR","S.AL.","2.GRUP","SİNAN ERTİNĞÜ","EMRAH SEVER","MERT ÇİL"
"MERKEZEFENDİ STADI","29 Kasım 2015 Pazar","14:30 ","YEŞİLILGAZ - RUMELİ İDMANYURDU","U-17","25.GRUP","KORAY GÜNDOĞDU","CUMHUR GÜLEÇ","SEFA UĞUR ÖZBAKIR"
"NAMIK SEVİK STADI","29 Kasım 2015 Pazar","09:00 ","FATİH YAYLA - HALKALI TAŞTEPE","U-15","14.GRUP","DENİZ KARACAN","MUHAMMET DURSUN","NİHAT APAYDIN"
"NAMIK SEVİK STADI","29 Kasım 2015 Pazar","10:45 ","KADIRGA - HALİDE EDİP ADIVAR","U-17","27.GRUP","MUHAMMET DURSUN","DENİZ KARACAN","NİHAT APAYDIN"
"NAMIK SEVİK STADI","29 Kasım 2015 Pazar","12:30 ","VEFASPOR - ŞEHZADEBAŞI","U-17","19.GRUP","SERHAT ATEŞ","DENİZ KARACAN","NİHAT APAYDIN"
"NAMIK SEVİK STADI","29 Kasım 2015 Pazar","14:30 ","KOCAMUSTAFAPAŞA - BATI TRAKYA","S.AL.","6.GRUP","MAHMUT HASAN KÜÇÜK","MİKAİL KAÇUK","MÜCAHİD ADEM ÇELEBİ"
"OKMEYDANI FETİH SAHASI","29 Kasım 2015 Pazar","12:00 ","OKMEYDANI FETİH - SEKBANLAR SPOR","U-17","15.GRUP","BATUHAN KAPANCI","UFUK ÜNALDI","AHMET ENES ÇEVİK"
"SARIYER BLD. ÇAYIRBAŞI STADI","29 Kasım 2015 Pazar","09:00 ","R.HİSARI - A.PARSELLER","U-17","15.GRUP","BURCU ATAŞ","BETÜL NUR YILMAZ","UĞUR BİLSEL"
"SARIYER BLD. ÇAYIRBAŞI STADI","29 Kasım 2015 Pazar","10:45 ","FERAHEVLER - RAMİ","U-17","9.GRUP","BETÜL NUR YILMAZ","BURCU ATAŞ","UĞUR BİLSEL"
"SARIYER BLD. ÇAYIRBAŞI STADI","29 Kasım 2015 Pazar","12:30 ","YENİKÖY - İSTANBUL BEYLİKDÜZÜ","S.AL.","8.GRUP","ATAKAN KOZİK","ETEM CAN YAŞAR","AGAH KAAN KULOĞLU"
"SARIYER BLD. ÇAYIRBAŞI STADI","29 Kasım 2015 Pazar","14:30 ","ÇAYIRBAŞI - NİŞANTAŞI","S.AL.","2.GRUP","FİKRET HAKAN ABAY","SEMİH KOCA","DOĞAN ALTUNBAŞ"
"SEFAKÖY KARTAL SAHASI","29 Kasım 2015 Pazar","09:00 ","SULTANMURAT - TELSİZ","U-17","9.GRUP","MUZAFFER KURUN","TUNAY KÖSE","ÇAĞRI KAYA 2"
"SEFAKÖY KARTAL SAHASI","29 Kasım 2015 Pazar","10:45 ","SEFAKÖY - ZEYTİNBURNU","U-17","7.GRUP","TUNAY KÖSE","MUZAFFER KURUN","ÇAĞRI KAYA 2"
"SEFAKÖY KARTAL SAHASI","29 Kasım 2015 Pazar","12:30 ","S.KARTAL - TOPÇULAR","1.AL.","6.GRUP","GÖKÇEN SEVEN","KADİR SERCAN BAYRAM","YALÇIN ŞEKER"
"SEFAKÖY KARTAL SAHASI","29 Kasım 2015 Pazar","14:30 ","BEZİRGANBAHÇE - TERAZİDERE","U-15","24.GRUP","AHMET CAN","KADİR SERCAN BAYRAM","YALÇIN ŞEKER"
"SEYİT ATEŞ STADI","29 Kasım 2015 Pazar","10:45 ","BAĞCILAR ASİL KARTAL - K.Ç.YEŞİLOVA ESNAF","U-17","11.GRUP","ONUR SENCER AKINCI","TANER KIZILKAYA","ÜMİT SAYIN"
"SEYİT ATEŞ STADI","29 Kasım 2015 Pazar","12:30 ","İST.GENÇLERBİRLİĞİ - G.O.PAŞA BARBAROS","U-17","21.GRUP","TANER KIZILKAYA","ÜMİT SAYIN","ONUR SENCER AKINCI"
"SEYİT ATEŞ STADI","29 Kasım 2015 Pazar","14:30 ","İSTANBUL ARTVİN - HALİÇ","U-17","23.GRUP","ÜMİT SAYIN","ONUR SENCER AKINCI","TANER KIZILKAYA"
"TOZKOPARAN (ALTINOVA) STADI","29 Kasım 2015 Pazar","12:00 ","ATIŞALANI - GÜNGÖRENSPOR","U-12","15.GRUP","ÖMER FARUK HALLAÇ",NULL,NULL
"TOZKOPARAN (ALTINOVA) STADI","29 Kasım 2015 Pazar","13:00 ","GÜNGÖREN DOĞUŞ - ÖZ Y.SELİM","U-12","15.GRUP","ÖMER FARUK HALLAÇ",NULL,NULL
"TOZKOPARAN (ALTINOVA) STADI","29 Kasım 2015 Pazar","14:00 ","HAZNEDAR - ESENLER","U-12","15.GRUP","SEDAT TÜRKOĞLU",NULL,NULL
"TOZKOPARAN (ALTINOVA) STADI","29 Kasım 2015 Pazar","15:00 ","ASLANORDU GENÇLİK - İST. ESENLER TOKAT","U-12","15.GRUP","SEDAT TÜRKOĞLU",NULL,NULL
"YILDIZTABYA STADI","29 Kasım 2015 Pazar","12:30 ","DOBRUCA - CFS BAĞCILAR","U-15","16.GRUP","GÖRKEM ÖZDENER ","MEHMET CAN AKTAŞ","ÜMİT KEKLİK"
"YILDIZTABYA STADI","29 Kasım 2015 Pazar","14:30 ","YILDIZTABYA - CEVİZLİSPOR","1.AL.","12.GRUP","ALİ SARISOY","GÖRKEM ÖZDENER ","ÜMİT KEKLİK"
"ZEYTİNBURNU BLD.HASAN DOĞAN SAHASI","29 Kasım 2015 Pazar","09:00 ","ATEŞTUĞLA SPOR - ALBAYRAK","U-15","8.GRUP","KUTLUHAN TAŞÇI","EROL SARA","ÜMİT ÖZDEMİR"
"ZEYTİNBURNU BLD.HASAN DOĞAN SAHASI","29 Kasım 2015 Pazar","10:45 ","SELVİSPOR - ES. KULÜP ATLETİK","U-15","24.GRUP","EROL SARA","KUTLUHAN TAŞÇI","ÜMİT ÖZDEMİR"
"ZEYTİNBURNU BLD.HASAN DOĞAN SAHASI","29 Kasım 2015 Pazar","12:30 ","ÖZ TRABZONLULAR - ARENA OLİMPİK GSK","U-15","22.GRUP","UTKU ANIL SAYKARA","MEHMET AYBEK SÜT","ZEYNEP RABİA GÜLEN"
"ZEYTİNBURNU BLD.HASAN DOĞAN SAHASI","29 Kasım 2015 Pazar","14:30 ","Z.YILDIZ - KOCASİNAN","U-15","10.GRUP","MEHMET AYBEK SÜT","UTKU ANIL SAYKARA","ZEYNEP RABİA GÜLEN"
"ZEYTİNBURNU BELEDİYESİ HASAN DOĞAN HALI SAHASI","29 Kasım 2015 Pazar","11:00 ","ZAFERSPOR - Y.GÜNEŞ","U-12","14.GRUP","HİDAYET KARDAŞ",NULL,NULL
"ZEYTİNBURNU BELEDİYESİ HASAN DOĞAN HALI SAHASI","29 Kasım 2015 Pazar","12:00 ","BATI TRAKYA - TEPEBAĞ KÜLTÜR","U-12","14.GRUP","HİDAYET KARDAŞ",NULL,NULL
"ZEYTİNBURNU BELEDİYESİ HASAN DOĞAN HALI SAHASI","29 Kasım 2015 Pazar","13:00 ","Z.YILDIZ - YEŞİLILGAZ","U-12","14.GRUP","HİDAYET KARDAŞ",NULL,NULL
"ZEYTİNBURNU BELEDİYESİ HASAN DOĞAN HALI SAHASI","29 Kasım 2015 Pazar","14:00 ","EROĞLU - MERKEZEFENDİ","U-12","14.GRUP","FURKAN ÖZTÜRK",NULL,NULL
"ZEYTİNBURNU BELEDİYESİ HASAN DOĞAN HALI SAHASI","29 Kasım 2015 Pazar","15:00 ","DAMLASPOR - SELVİSPOR","U-12","14.GRUP","FURKAN ÖZTÜRK",NULL,NULL
"ALEMDAĞ STADYUMU","29 Kasım 2015 Pazar","09:00 ","ÇEKMEKÖYSPOR - KEMAHSPOR","U-17","33.GRUP","ZİYA AYDEMİR","MAHMUT SELİM MİSİR","FATİH AKSAKAL"
"ALEMDAĞ STADYUMU","29 Kasım 2015 Pazar","10:45 ","TAŞDELEN - KURTKÖYSPOR","U-17","39.GRUP","ALİ OSMAN BOYRAZ","MAHMUT SELİM MİSİR","FATİH AKSAKAL"
"ALEMDAĞ STADYUMU","29 Kasım 2015 Pazar","12:30 ","MODAFEN - BEYKOZ 1908","S.AL.","6.GRUP","MURAT ÖZCAN","YAKUP AKBAŞOĞLU","ERTUĞRUL KÖSTERELİOĞLU"
"ALEMDAĞ STADYUMU","29 Kasım 2015 Pazar","14:30 ","ÇAMLICASPOR - İSTANBUL KARTAL BLD","U-15","28.GRUP","MEHMET BAYRAM","ENGİN GÜLDEMİR","İSMAİL KÖROĞLU"
"BULVAR MİMAR KUBİLAY KÖSE STADI","29 Kasım 2015 Pazar","09:00 ","CEVİZLİ ANADOLU - SELİMİYE","U-15","32.GRUP","ENES AKMEŞE","BATUHAN BULUT","HABİP AYDEMİR"
"BULVAR MİMAR KUBİLAY KÖSE STADI","29 Kasım 2015 Pazar","10:30 ","KARTALGÜCÜ - PAŞABAHÇE","U-15","32.GRUP","MAHİR KOCA","BATUHAN BULUT","HABİP AYDEMİR"
"BULVAR MİMAR KUBİLAY KÖSE STADI","29 Kasım 2015 Pazar","12:00 ","KARTALSPOR - KIRKLARELİSPOR","C.C.U","Coca-Cola U1","İBRAHİM ERMAN KARTALER","MAHİR KOCA","MUHAMMET KOCATÜRK"
"BULVAR MİMAR KUBİLAY KÖSE STADI","29 Kasım 2015 Pazar","14:00 ","K.BULVARSPOR - GÜLSUYU","U-17","31.GRUP","MUHAMMET KOCATÜRK","YUSUF AKKUŞ","YİĞİT EROĞLU"
"ÇAKMAK SAHASI","29 Kasım 2015 Pazar","12:00 ","ÜSKÜDAR İCADİYE - 1923 ESENKENT","U-17","31.GRUP","YAVUZ ÖZDEMİR","YUSUF KARAKUŞ","TAYYAR ZENGİN"
"ÇAKMAK SAHASI","29 Kasım 2015 Pazar","14:00 ","ÖZATAŞEHİR - KAVACIK","U-15","30.GRUP","YUSUF KARAKUŞ","YAVUZ ÖZDEMİR","TAYYAR ZENGİN"
"ÇAKMAK SAHASI","29 Kasım 2015 Pazar","15:30 ","KARABEKİRSPOR - İSTANBUL KARTALLARI","U-17","37.GRUP","TAYYAR ZENGİN","YAVUZ ÖZDEMİR","YUSUF KARAKUŞ"
